id;Ordem_de_produção;Data_da_ordem_de_produção;Produto;Comprimento_unit;Largura_unit;Altura_unit;Peso_unit;Peças;Caixa_padrão;Loja;Classe_de_onda;Tipo_de_buffer;Item_pai;Cor;Tamanho;Inner;Rota;Capacidade;pai_cor;chave_loja_buffer_onda;Volume_unit;Volume_total;Peso_total;item_loja;Pecas_alocadas;Amt_in_bin;bin_index
11076;906;2023-11-09;543902983;304;268;37;0.17;1;CARTON_M;10;1;CX;1967;299.0;1;1;8;40000000000.0;1967_299.0;10_CX_1;3014464;3014464;0.17;456;1;55;50
11077;870;2023-11-09;543902983;304;268;37;0.17;1;CARTON_M;10;1;CX;1967;299.0;1;1;8;40000000000.0;1967_299.0;10_CX_1;3014464;3014464;0.17;457;1;55;50
11106;909;2023-11-09;533175946;250;100;54;0.096;2;CARTON_M;10;1;CX;768;3.0;24;1;8;40000000000.0;768_3.0;10_CX_1;1350000;2700000;0.192;486;2;55;50
11065;2339;2023-11-09;804047699;407;242;26;0.17;1;CARTON_M;10;1;CX;1370;134.0;6;1;8;40000000000.0;1370_134.0;10_CX_1;2560844;2560844;0.17;445;1;55;50
11072;906;2023-11-09;543903089;400;226;14;0.078;2;CARTON_M;10;1;CX;1967;10.0;3;1;8;40000000000.0;1967_10.0;10_CX_1;1265600;2531200;0.156;452;2;55;50
11085_1;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;55;50
11085_2;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;55;50
11085_3;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;55;50
11085_4;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;55;50
11085_5;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;55;50
11085_6;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;55;50
11094;870;2023-11-09;688251624;293;313;24;0.16;1;CARTON_M;10;1;CX;415;54.0;5;1;8;40000000000.0;415_54.0;10_CX_1;2201016;2201016;0.16;474;1;55;50
11070;906;2023-11-09;547171348;421;185;27;0.2;1;CARTON_M;10;1;CX;1500;3.0;6;1;8;40000000000.0;1500_3.0;10_CX_1;2102895;2102895;0.2;450;1;55;50
11061;1499;2023-11-09;539528378;282;266;14;0.17;2;CARTON_M;10;1;CX;1079;3.0;5;1;8;40000000000.0;1079_3.0;10_CX_1;1050168;2100336;0.34;441;2;55;50
11066;870;2023-11-09;547171639;356;145;10;0.032;4;CARTON_M;10;1;CX;1500;299.0;3;1;8;40000000000.0;1500_299.0;10_CX_1;516200;2064800;0.128;446;4;55;50
11078;870;2023-11-09;543902967;307;157;21;0.11;2;CARTON_M;10;1;CX;1967;299.0;3;1;8;40000000000.0;1967_299.0;10_CX_1;1012179;2024358;0.22;458;2;55;50
11096_1;906;2023-11-09;525052946;250;100;70;0.2;1;CARTON_M;10;1;CX;66;3.0;31;1;8;40000000000.0;66_3.0;10_CX_1;1750000;1750000;0.4;476;1;55;50
11096_2;906;2023-11-09;525052946;250;100;70;0.2;1;CARTON_M;10;1;CX;66;3.0;31;1;8;40000000000.0;66_3.0;10_CX_1;1750000;1750000;0.4;476;1;55;50
11058;1499;2023-11-09;539528386;278;286;21;0.18;1;CARTON_M;10;1;CX;1079;3.0;1;1;8;40000000000.0;1079_3.0;10_CX_1;1669668;1669668;0.18;438;1;55;50
13373_2;1781;2023-11-09;540395592;131;106;62;0.32;4;CARTON_M;3;9;CX;1041;3.0;6;1;5;27200000000.0;1041_3.0;3_CX_9;860932;3443728;2.56;366;4;36;51
13388_4;3749;2023-11-09;841256406;425;284;21;0.191;1;CARTON_M;3;9;CX;2150;54.0;12;1;5;27200000000.0;2150_54.0;3_CX_9;2534700;2534700;0.764;381;1;36;51
13385;444;2023-11-09;549224933;300;286;25;0.22;1;CARTON_M;3;9;CX;1950;3.0;1;1;5;27200000000.0;1950_3.0;3_CX_9;2145000;2145000;0.22;378;1;36;51
13380_1;3749;2023-11-09;841256203;416;242;21;0.173;1;CARTON_M;3;9;CX;1488;18.0;12;1;5;27200000000.0;1488_18.0;3_CX_9;2114112;2114112;0.692;373;1;36;51
13380_2;3749;2023-11-09;841256203;416;242;21;0.173;1;CARTON_M;3;9;CX;1488;18.0;12;1;5;27200000000.0;1488_18.0;3_CX_9;2114112;2114112;0.692;373;1;36;51
13380_3;3749;2023-11-09;841256203;416;242;21;0.173;1;CARTON_M;3;9;CX;1488;18.0;12;1;5;27200000000.0;1488_18.0;3_CX_9;2114112;2114112;0.692;373;1;36;51
13380_4;3749;2023-11-09;841256203;416;242;21;0.173;1;CARTON_M;3;9;CX;1488;18.0;12;1;5;27200000000.0;1488_18.0;3_CX_9;2114112;2114112;0.692;373;1;36;51
17449_1;11319;2023-11-10;851444751;323;162;38;0.3;8;CARTON_M;3;9;CX;2921;451.0;12;1;5;27200000000.0;2921_451.0;3_CX_9;1988388;15907104;9.6;403;8;36;51
20295;3143;2023-11-11;882231328;386;138;57;0.36;12;CARTON_M;3;9;CX;1537;193.0;29;1;5;27200000000.0;1537_193.0;3_CX_9;3036276;36435312;4.32;408;12;36;51
20299_1;2444;2023-11-11;807049534;453;215;25;0.2;5;CARTON_M;3;9;CX;391;18.0;5;1;5;27200000000.0;391_18.0;3_CX_9;2434875;12174375;2.0;412;5;36;51
28665;3437;2023-11-14;831651171;260;168;50;0.4;1;CARTON_M;3;9;CX;419;2.0;6;1;5;27200000000.0;419_2.0;3_CX_9;2184000;2184000;0.4;993;1;36;51
11085_7;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;72;52
11085_8;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;72;52
11085_9;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;72;52
11085_10;6280;2023-11-09;553121726;276;114;25;0.088;3;CARTON_M;10;1;CX;2257;23.0;57;1;8;40000000000.0;2257_23.0;10_CX_1;786600;2359800;2.6399999999999997;465;3;72;52
11097_1;870;2023-11-09;516254280;250;100;70;0.2;1;CARTON_M;10;1;CX;738;10.0;3;1;8;40000000000.0;738_10.0;10_CX_1;1750000;1750000;0.4;477;1;72;52
11097_2;870;2023-11-09;516254280;250;100;70;0.2;1;CARTON_M;10;1;CX;738;10.0;3;1;8;40000000000.0;738_10.0;10_CX_1;1750000;1750000;0.4;477;1;72;52
11090_1;2339;2023-11-09;538944716;250;100;68;0.2;1;CARTON_M;10;1;CX;2861;3.0;39;1;8;40000000000.0;2861_3.0;10_CX_1;1700000;1700000;0.4;470;1;72;52
11090_2;2339;2023-11-09;538944716;250;100;68;0.2;1;CARTON_M;10;1;CX;2861;3.0;39;1;8;40000000000.0;2861_3.0;10_CX_1;1700000;1700000;0.4;470;1;72;52
11059;909;2023-11-09;539528386;278;286;21;0.18;1;CARTON_M;10;1;CX;1079;3.0;1;1;8;40000000000.0;1079_3.0;10_CX_1;1669668;1669668;0.18;439;1;72;52
11102;1499;2023-11-09;533175583;348;152;5;0.096;6;CARTON_M;10;1;CX;768;10.0;24;1;8;40000000000.0;768_10.0;10_CX_1;264480;1586880;0.5760000000000001;482;6;72;52
11101_1;2753;2023-11-09;539391383;250;100;19;0.163;3;CARTON_M;10;1;CX;742;3.0;68;1;8;40000000000.0;742_3.0;10_CX_1;475000;1425000;0.978;481;3;72;52
11101_2;2753;2023-11-09;539391383;250;100;19;0.163;3;CARTON_M;10;1;CX;742;3.0;68;1;8;40000000000.0;742_3.0;10_CX_1;475000;1425000;0.978;481;3;72;52
11057;906;2023-11-09;541196641;253;219;25;0.153;1;CARTON_M;10;1;CX;1051;299.0;3;1;8;40000000000.0;1051_299.0;10_CX_1;1385175;1385175;0.153;437;1;72;52
11053;906;2023-11-09;541196894;298;180;21;0.155;1;CARTON_M;10;1;CX;1051;155.0;5;1;8;40000000000.0;1051_155.0;10_CX_1;1126440;1126440;0.155;433;1;72;52
11093;906;2023-11-09;605410993;250;100;15;0.096;3;CARTON_M;10;1;CX;3;3.0;1;1;8;40000000000.0;3_3.0;10_CX_1;375000;1125000;0.28800000000000003;473;3;72;52
11080;870;2023-11-09;549706043;400;160;17;0.115;1;CARTON_M;10;1;CX;1967;299.0;6;1;8;40000000000.0;1967_299.0;10_CX_1;1088000;1088000;0.115;460;1;72;52
11081;906;2023-11-09;549706043;400;160;17;0.115;1;CARTON_M;10;1;CX;1967;299.0;6;1;8;40000000000.0;1967_299.0;10_CX_1;1088000;1088000;0.115;461;1;72;52
11060;909;2023-11-09;539528378;282;266;14;0.17;1;CARTON_M;10;1;CX;1079;3.0;5;1;8;40000000000.0;1079_3.0;10_CX_1;1050168;1050168;0.17;440;1;72;52
11082;2753;2023-11-09;542142610;290;225;14;0.125;1;CARTON_M;10;1;CX;2056;2.0;5;1;8;40000000000.0;2056_2.0;10_CX_1;913500;913500;0.125;462;1;72;52
11071;906;2023-11-09;543903062;289;143;21;0.06;1;CARTON_M;10;1;CX;1967;10.0;1;1;8;40000000000.0;1967_10.0;10_CX_1;867867;867867;0.06;451;1;72;52
11109;1499;2023-11-09;553075686;250;100;34;0.14;1;CARTON_M;10;1;CX;768;3.0;25;1;8;40000000000.0;768_3.0;10_CX_1;850000;850000;0.14;489;1;72;52
11107;1499;2023-11-09;533175962;112;100;29;0.115;2;CARTON_M;10;1;CX;768;3.0;31;1;8;40000000000.0;768_3.0;10_CX_1;324800;649600;0.23;487;2;72;52
11100_1;3464;2023-11-09;519888747;250;100;24;0.14;1;CARTON_M;10;1;CX;742;287.0;31;1;8;40000000000.0;742_287.0;10_CX_1;600000;600000;0.28;480;1;72;52
11100_2;3464;2023-11-09;519888747;250;100;24;0.14;1;CARTON_M;10;1;CX;742;287.0;31;1;8;40000000000.0;742_287.0;10_CX_1;600000;600000;0.28;480;1;72;52
11092;906;2023-11-09;546339971;250;100;14;0.1;1;CARTON_M;10;1;CX;3;299.0;5;1;8;40000000000.0;3_299.0;10_CX_1;350000;350000;0.1;472;1;72;52
11108;1429;2023-11-09;533175962;112;100;29;0.115;1;CARTON_M;10;1;CX;768;3.0;31;1;8;40000000000.0;768_3.0;10_CX_1;324800;324800;0.115;488;1;72;52
21259;11613;2023-11-12;880248530;327;277;52;0.36;9;CARTON_M;10;1;CX;2002;278.0;6;1;8;40000000000.0;2002_278.0;10_CX_1;4710108;42390972;3.2399999999999998;745;9;72;52
21251;4631;2023-11-12;570566065;271;159;8;0.035;16;CARTON_M;10;1;CX;1904;4.0;5;1;8;40000000000.0;1904_4.0;10_CX_1;344712;5515392;0.56;737;16;72;52
21261;11698;2023-11-12;827449244;426;282;8;0.04;1;CARTON_M;10;1;CX;2035;54.0;6;1;8;40000000000.0;2035_54.0;10_CX_1;961056;961056;0.04;747;1;72;52
40820;6854;2023-11-10;864647223;468;195;69;0.295;18;CARTON_M;2;3;EN;141;219.0;5;1;11;27200000000.0;141_219.0;2_EN_3;6296940;113344920;5.31;1409;18;18;53
40816;10519;2023-11-10;878450421;468;352;27;0.3;25;CARTON_M;2;3;EN;1258;9.0;3;1;11;27200000000.0;1258_9.0;2_EN_3;4447872;111196800;7.5;1405;25;25;54
40813;8085;2023-11-10;878450413;455;337;24;0.32;28;CARTON_M;2;3;EN;1258;9.0;5;1;11;27200000000.0;1258_9.0;2_EN_3;3680040;103041120;8.96;1402;28;28;55
40812;2642;2023-11-10;878450405;467;333;24;0.33;23;CARTON_M;2;3;EN;1258;9.0;1;1;11;27200000000.0;1258_9.0;2_EN_3;3732264;85842072;7.590000000000001;1401;23;23;56
40822;142;2023-11-10;864647178;454;191;52;0.295;19;CARTON_M;2;3;EN;141;9.0;5;1;11;27200000000.0;141_9.0;2_EN_3;4509128;85673432;5.6049999999999995;1411;19;19;57
40823;1100;2023-11-10;864647194;453;165;73;0.285;14;CARTON_M;2;3;EN;141;9.0;3;1;11;27200000000.0;141_9.0;2_EN_3;5456385;76389390;3.9899999999999998;1412;14;14;58
40819;4881;2023-11-10;864647207;473;192;69;0.315;11;CARTON_M;2;3;EN;141;219.0;1;1;11;27200000000.0;141_219.0;2_EN_3;6266304;68929344;3.465;1408;11;13;59
40830;5085;2023-11-10;879724682;447;283;23;0.31;2;CARTON_M;2;3;EN;1827;127.0;13;1;11;27200000000.0;1827_127.0;2_EN_3;2909523;5819046;0.62;1419;2;13;59
40855;814;2023-11-10;879679252;466;296;27;0.267;18;CARTON_M;2;3;EN;475;9.0;5;1;11;27200000000.0;475_9.0;2_EN_3;3724272;67036896;4.806;1444;18;21;60
40814;9551;2023-11-10;878450430;456;319;19;0.3;3;CARTON_M;2;3;EN;1258;9.0;13;1;11;27200000000.0;1258_9.0;2_EN_3;2763816;8291448;0.8999999999999999;1403;3;21;60
40817;1152;2023-11-10;864647231;444;184;58;0.285;14;CARTON_M;2;3;EN;141;219.0;3;1;11;27200000000.0;141_219.0;2_EN_3;4738368;66337152;3.9899999999999998;1406;14;17;61
40836;11992;2023-11-10;879724762;462;293;20;0.35;3;CARTON_M;2;3;EN;1827;127.0;5;1;11;27200000000.0;1827_127.0;2_EN_3;2707320;8121960;1.0499999999999998;1425;3;17;61
41133;9065;2023-11-10;879724754;451;293;40;0.35;12;CARTON_M;31;3;EN;1827;127.0;1;1;10;27200000000.0;1827_127.0;31_EN_3;5285720;63428640;4.199999999999999;1118;12;17;62
41132;4434;2023-11-10;879724682;447;283;23;0.31;3;CARTON_M;31;3;EN;1827;127.0;13;1;10;27200000000.0;1827_127.0;31_EN_3;2909523;8728569;0.9299999999999999;1117;3;17;62
41147;6267;2023-11-10;871859064;351;158;29;0.21;1;CARTON_M;31;3;EN;614;9.0;13;1;10;27200000000.0;614_9.0;31_EN_3;1608282;1608282;0.21;1132;1;17;62
46788;1370;2023-11-14;625807779;320;251;14;0.133;1;CARTON_M;31;3;EN;2557;22.0;3;1;10;27200000000.0;2557_22.0;31_EN_3;1124480;1124480;0.133;1647;1;17;62
41136;8133;2023-11-10;879724754;451;293;40;0.35;12;CARTON_M;31;3;EN;1827;127.0;1;1;10;27200000000.0;1827_127.0;31_EN_3;5285720;63428640;4.199999999999999;1121;12;15;63
41131;5085;2023-11-10;879724682;447;283;23;0.31;2;CARTON_M;31;3;EN;1827;127.0;13;1;10;27200000000.0;1827_127.0;31_EN_3;2909523;5819046;0.62;1116;2;15;63
42380;6012;2023-11-11;854448087;457;303;43;0.343;1;CARTON_M;31;3;EN;704;132.0;27;1;10;27200000000.0;704_132.0;31_EN_3;5954253;5954253;0.343;1216;1;15;63
41134;8277;2023-11-10;879724771;456;285;36;0.33;12;CARTON_M;31;3;EN;1827;127.0;3;1;10;27200000000.0;1827_127.0;31_EN_3;4678560;56142720;3.96;1119;12;19;64
41139;11992;2023-11-10;879724762;462;293;20;0.35;7;CARTON_M;31;3;EN;1827;127.0;5;1;10;27200000000.0;1827_127.0;31_EN_3;2707320;18951240;2.4499999999999997;1124;7;19;64
41171;8133;2023-11-10;879724754;451;293;40;0.35;10;CARTON_M;33;3;EN;1827;127.0;1;1;1;inf;1827_127.0;33_EN_3;5285720;52857200;3.5;1048;10;16;65
41170;8277;2023-11-10;879724771;456;285;36;0.33;4;CARTON_M;33;3;EN;1827;127.0;3;1;1;inf;1827_127.0;33_EN_3;4678560;18714240;1.32;1047;4;16;65
43870;10688;2023-11-13;883911691;306;290;22;0.21;2;CARTON_M;33;3;EN;200;4.0;6;1;1;inf;200_4.0;33_EN_3;1952280;3904560;0.42;1070;2;16;65
40824;5773;2023-11-10;864647266;460;192;64;0.31;9;CARTON_M;2;3;EN;141;9.0;1;1;11;27200000000.0;141_9.0;2_EN_3;5652480;50872320;2.79;1413;9;17;66
40868;9488;2023-11-10;871859110;427;222;31;0.32;8;CARTON_M;2;3;EN;614;9.0;1;1;11;27200000000.0;614_9.0;2_EN_3;2938614;23508912;2.56;1457;8;17;66
41143;10238;2023-11-10;878445471;458;297;30;0.39;12;CARTON_M;31;3;EN;1827;9.0;6;1;10;27200000000.0;1827_9.0;31_EN_3;4080780;48969360;4.68;1128;12;18;67
41135;9068;2023-11-10;879724771;456;285;36;0.33;5;CARTON_M;31;3;EN;1827;127.0;3;1;10;27200000000.0;1827_127.0;31_EN_3;4678560;23392800;1.6500000000000001;1120;5;18;67
43766;6001;2023-11-13;890464076;497;267;22;0.24;1;CARTON_M;31;3;EN;2104;255.0;13;1;10;27200000000.0;2104_255.0;31_EN_3;2919378;2919378;0.24;1425;1;18;67
40850;4398;2023-11-10;879679308;450;377;16;0.273;18;CARTON_M;2;3;EN;475;135.0;5;1;11;27200000000.0;475_135.0;2_EN_3;2714400;48859200;4.914000000000001;1439;18;26;68
40867;7418;2023-11-10;871859128;440;221;34;0.32;8;CARTON_M;2;3;EN;614;9.0;5;1;11;27200000000.0;614_9.0;2_EN_3;3306160;26449280;2.56;1456;8;26;68
40853;11052;2023-11-10;879679287;454;377;21;0.28;13;CARTON_M;2;3;EN;475;135.0;1;1;11;27200000000.0;475_135.0;2_EN_3;3594318;46726134;3.6400000000000006;1442;13;20;69
40842;10238;2023-11-10;878445471;458;297;30;0.39;7;CARTON_M;2;3;EN;1827;9.0;6;1;11;27200000000.0;1827_9.0;2_EN_3;4080780;28565460;2.73;1431;7;20;69
41141;4974;2023-11-10;878445500;457;273;31;0.33;12;CARTON_M;31;3;EN;1827;9.0;3;1;10;27200000000.0;1827_9.0;31_EN_3;3867591;46411092;3.96;1126;12;24;70
41142;6752;2023-11-10;878445489;447;302;17;0.35;12;CARTON_M;31;3;EN;1827;9.0;1;1;10;27200000000.0;1827_9.0;31_EN_3;2294898;27538776;4.199999999999999;1127;12;24;70
41144;11043;2023-11-10;878445497;461;299;28;0.36;12;CARTON_M;31;3;EN;1827;9.0;5;1;10;27200000000.0;1827_9.0;31_EN_3;3859492;46313904;4.32;1129;12;18;71
41145;11911;2023-11-10;878445518;480;299;29;0.31;5;CARTON_M;31;3;EN;1827;9.0;13;1;10;27200000000.0;1827_9.0;31_EN_3;4162080;20810400;1.55;1130;5;18;71
42355;2629;2023-11-11;891645979;442;298;58;0.48;1;CARTON_M;31;3;EN;1250;9.0;39;1;10;27200000000.0;1250_9.0;31_EN_3;7639528;7639528;0.48;1191;1;18;71
40857;8553;2023-11-10;879679244;398;417;21;0.273;13;CARTON_M;2;3;EN;475;9.0;1;1;11;27200000000.0;475_9.0;2_EN_3;3485286;45308718;3.5490000000000004;1446;13;23;72
40856;6596;2023-11-10;879679279;409;361;20;0.247;10;CARTON_M;2;3;EN;475;9.0;3;1;11;27200000000.0;475_9.0;2_EN_3;2952980;29529800;2.4699999999999998;1445;10;23;72
41137;10571;2023-11-10;879724746;465;305;25;0.38;12;CARTON_M;31;3;EN;1827;127.0;6;1;10;27200000000.0;1827_127.0;31_EN_3;3545625;42547500;4.5600000000000005;1122;12;24;73
41140;11641;2023-11-10;879724762;462;293;20;0.35;12;CARTON_M;31;3;EN;1827;127.0;5;1;10;27200000000.0;1827_127.0;31_EN_3;2707320;32487840;4.199999999999999;1125;12;24;73
41138;11238;2023-11-10;879724746;465;305;25;0.38;11;CARTON_M;31;3;EN;1827;127.0;6;1;10;27200000000.0;1827_127.0;31_EN_3;3545625;39001875;4.18;1123;11;22;74
41148;7418;2023-11-10;871859128;440;221;34;0.32;9;CARTON_M;31;3;EN;614;9.0;5;1;10;27200000000.0;614_9.0;31_EN_3;3306160;29755440;2.88;1133;9;22;74
42354;11618;2023-11-11;874266774;465;292;31;0.26;1;CARTON_M;31;3;EN;1214;4.0;13;1;10;27200000000.0;1214_4.0;31_EN_3;4209180;4209180;0.26;1190;1;22;74
43769;5710;2023-11-13;883911481;417;284;20;0.14;1;CARTON_M;31;3;EN;2114;9.0;1;1;10;27200000000.0;2114_9.0;31_EN_3;2368560;2368560;0.14;1428;1;22;74
40844;11305;2023-11-10;878445497;461;299;28;0.36;10;CARTON_M;2;3;EN;1827;9.0;5;1;11;27200000000.0;1827_9.0;2_EN_3;3859492;38594920;3.5999999999999996;1433;10;20;75
40828;4782;2023-11-10;879697055;417;283;31;0.27;10;CARTON_M;2;3;EN;1525;9.0;5;1;11;27200000000.0;1525_9.0;2_EN_3;3658341;36583410;2.7;1417;10;20;75
40807;1277;2023-11-10;882046237;476;246;41;0.4;8;CARTON_M;2;3;EN;1017;9.0;5;1;11;27200000000.0;1017_9.0;2_EN_3;4800936;38407488;3.2;1396;8;20;76
40852;10887;2023-11-10;879679316;464;366;20;0.267;10;CARTON_M;2;3;EN;475;135.0;3;1;11;27200000000.0;475_135.0;2_EN_3;3396480;33964800;2.67;1441;10;20;76
40865;6267;2023-11-10;871859064;351;158;29;0.21;1;CARTON_M;2;3;EN;614;9.0;13;1;11;27200000000.0;614_9.0;2_EN_3;1608282;1608282;0.21;1454;1;20;76
45503;7682;2023-11-14;798652875;521;267;10;0.108;1;CARTON_M;2;3;EN;2092;4.0;13;1;11;27200000000.0;2092_4.0;2_EN_3;1391070;1391070;0.108;1982;1;20;76
40809;3140;2023-11-10;882046229;464;247;37;0.4;8;CARTON_M;2;3;EN;1017;9.0;1;1;11;27200000000.0;1017_9.0;2_EN_3;4240496;33923968;3.2;1398;8;15;77
40818;4268;2023-11-10;864647240;444;193;78;0.285;5;CARTON_M;2;3;EN;141;219.0;13;1;11;27200000000.0;141_219.0;2_EN_3;6683976;33419880;1.4249999999999998;1407;5;15;77
40808;2706;2023-11-10;882046253;472;256;30;0.36;2;CARTON_M;2;3;EN;1017;9.0;13;1;11;27200000000.0;1017_9.0;2_EN_3;3624960;7249920;0.72;1397;2;15;77
40841;9311;2023-11-10;878445471;458;297;30;0.39;8;CARTON_M;2;3;EN;1827;9.0;6;1;11;27200000000.0;1827_9.0;2_EN_3;4080780;32646240;3.12;1430;8;21;78
40862;8930;2023-11-10;871859072;431;209;36;0.29;10;CARTON_M;2;3;EN;614;4.0;5;1;11;27200000000.0;614_4.0;2_EN_3;3242844;32428440;2.9;1451;10;21;78
40866;6947;2023-11-10;871859101;437;238;33;0.3;3;CARTON_M;2;3;EN;614;9.0;6;1;11;27200000000.0;614_9.0;2_EN_3;3432198;10296594;0.8999999999999999;1455;3;21;78
40843;11043;2023-11-10;878445497;461;299;28;0.36;8;CARTON_M;2;3;EN;1827;9.0;5;1;11;27200000000.0;1827_9.0;2_EN_3;3859492;30875936;2.88;1432;8;18;79
40810;7159;2023-11-10;882046211;474;271;37;0.42;6;CARTON_M;2;3;EN;1017;9.0;6;1;11;27200000000.0;1017_9.0;2_EN_3;4752798;28516788;2.52;1399;6;18;79
40827;4070;2023-11-10;879697047;378;340;31;0.28;4;CARTON_M;2;3;EN;1525;9.0;1;1;11;27200000000.0;1525_9.0;2_EN_3;3984120;15936480;1.12;1416;4;18;79
40833;10571;2023-11-10;879724746;465;305;25;0.38;8;CARTON_M;2;3;EN;1827;127.0;6;1;11;27200000000.0;1827_127.0;2_EN_3;3545625;28365000;3.04;1422;8;21;80
40831;8277;2023-11-10;879724771;456;285;36;0.33;6;CARTON_M;2;3;EN;1827;127.0;3;1;11;27200000000.0;1827_127.0;2_EN_3;4678560;28071360;1.98;1420;6;21;80
40860;3017;2023-11-10;871859081;444;236;26;0.28;7;CARTON_M;2;3;EN;614;4.0;3;1;11;27200000000.0;614_4.0;2_EN_3;2724384;19070688;1.9600000000000002;1449;7;21;80
40835;11641;2023-11-10;879724762;462;293;20;0.35;10;CARTON_M;2;3;EN;1827;127.0;5;1;11;27200000000.0;1827_127.0;2_EN_3;2707320;27073200;3.5;1424;10;29;81
40863;9663;2023-11-10;871859056;449;218;28;0.32;9;CARTON_M;2;3;EN;614;4.0;1;1;11;27200000000.0;614_4.0;2_EN_3;2740696;24666264;2.88;1452;9;29;81
40839;6752;2023-11-10;878445489;447;302;17;0.35;10;CARTON_M;2;3;EN;1827;9.0;1;1;11;27200000000.0;1827_9.0;2_EN_3;2294898;22948980;3.5;1428;10;29;81
41173;11641;2023-11-10;879724762;462;293;20;0.35;10;CARTON_M;33;3;EN;1827;127.0;5;1;1;inf;1827_127.0;33_EN_3;2707320;27073200;3.5;1050;10;23;82
43867;5872;2023-11-13;883911675;436;318;35;0.18;6;CARTON_M;33;3;EN;200;4.0;5;1;1;inf;200_4.0;33_EN_3;4852680;29116080;1.08;1067;6;23;82
43866;5900;2023-11-13;883911704;387;290;26;0.16;5;CARTON_M;33;3;EN;200;4.0;13;1;1;inf;200_4.0;33_EN_3;2917980;14589900;0.8;1066;5;23;82
43876;222;2023-11-13;834057118;370;254;22;0.36;2;CARTON_M;33;3;EN;218;4.0;3;1;1;inf;218_4.0;33_EN_3;2067560;4135120;0.72;1076;2;23;82
40840;7758;2023-11-10;878445489;447;302;17;0.35;10;CARTON_M;2;3;EN;1827;9.0;1;1;11;27200000000.0;1827_9.0;2_EN_3;2294898;22948980;3.5;1429;10;23;83
40858;9257;2023-11-10;879679236;448;385;18;0.3;7;CARTON_M;2;3;EN;475;9.0;6;1;11;27200000000.0;475_9.0;2_EN_3;3104640;21732480;2.1;1447;7;23;83
40821;9453;2023-11-10;864647186;465;198;73;0.325;3;CARTON_M;2;3;EN;141;219.0;6;1;11;27200000000.0;141_219.0;2_EN_3;6721110;20163330;0.9750000000000001;1410;3;23;83
40834;11238;2023-11-10;879724746;465;305;25;0.38;3;CARTON_M;2;3;EN;1827;127.0;6;1;11;27200000000.0;1827_127.0;2_EN_3;3545625;10636875;1.1400000000000001;1423;3;23;83
40838;4974;2023-11-10;878445500;457;273;31;0.33;5;CARTON_M;2;3;EN;1827;9.0;3;1;11;27200000000.0;1827_9.0;2_EN_3;3867591;19337955;1.6500000000000001;1427;5;19;84
40825;10082;2023-11-10;864647258;457;208;64;0.32;3;CARTON_M;2;3;EN;141;9.0;6;1;11;27200000000.0;141_9.0;2_EN_3;6083584;18250752;0.96;1414;3;19;84
40829;5985;2023-11-10;879697071;409;352;23;0.26;5;CARTON_M;2;3;EN;1525;9.0;13;1;11;27200000000.0;1525_9.0;2_EN_3;3311264;16556320;1.3;1418;5;19;84
40859;687;2023-11-10;871859136;439;221;34;0.32;5;CARTON_M;2;3;EN;614;4.0;6;1;11;27200000000.0;614_4.0;2_EN_3;3298646;16493230;1.6;1448;5;19;84
40845;11911;2023-11-10;878445518;480;299;29;0.31;1;CARTON_M;2;3;EN;1827;9.0;13;1;11;27200000000.0;1827_9.0;2_EN_3;4162080;4162080;0.31;1434;1;19;84
41146;4403;2023-11-10;871859144;424;212;23;0.3;8;CARTON_M;31;3;EN;614;9.0;3;1;10;27200000000.0;614_9.0;31_EN_3;2067424;16539392;2.4;1131;8;23;85
